title,company,location,department,contract_type,remote,sector,publication_date,experience_years,education_level,salaire_min,salaire_max,annual,tools,concepts,job_url,avg_salary,categories
Airmax Leader,Ingersoll Rand,Bourges,18,CDI,Hybrid,Industry,2024-11-27,5.0,5.0,,,,['Salesforce CRM'],"['Sales', 'Management', 'Compressed Air', 'Market Intelligence', 'Negotiation']",https://www.hellowork.com/fr-fr/emplois/58840942.html,,['Other']
DevOps,Margo,Paris,75,CDI,Hybrid,Technology,2024-12-22,,5.0,,,,"['AWS', 'CI/CD']","['DevOps', 'Cloud', 'Data Engineering']",https://www.hellowork.com/fr-fr/emplois/58611591.html,,['Other']
Team Lead Data - Platform & Bi,W Recruiter,Paris,75,CDI,Hybrid,Technology,2024-11-26,7.0,5.0,,,,"['AWS', 'Databricks', 'Power BI']","['Data Architecture', 'Business Intelligence', 'Agile', 'Software Engineering', 'Leadership']",https://www.hellowork.com/fr-fr/emplois/58801658.html,,"['Data Analyst', 'Project Manager (Data)']"
Chargé Communication Digitale Asset Management,Fed Finance,Paris,75,CDI,Hybrid,,2024-12-05,2.0,5.0,45000.0,55000.0,True,"['Word', 'Excel', 'PowerPoint', 'Teams', 'Indesign', 'Canva', 'Photoshop', 'Google Analytics', 'Adobe Analytics', 'Google Search Console', 'PowerBI']","['Digital Communication', 'SEO', 'Social Media', 'Data Analytics', 'Artificial Intelligence']",https://www.hellowork.com/fr-fr/emplois/59155574.html,50000.0,['Other']
Data Analyst,Cerballiance,Frépillon,95,CDI,Hybrid,Health,2024-12-09,7.0,5.0,,,,"['SQL Server', 'DB2', 'Power BI', 'OTIC', 'Java', 'Angular']",,https://www.hellowork.com/fr-fr/emplois/56834902.html,,['Data Analyst']
Project Manager,Astek,Antibes,06,CDI,Hybrid,Technology,2024-12-05,3.0,5.0,,,,"['Microsoft Project', 'Jira', 'Asana', 'Microsoft Teams', 'Slack']",,https://www.hellowork.com/fr-fr/emplois/59187270.html,,['Project Manager (Data)']
Data Analyst,Michael Page,Rueil-Malmaison,92,CDI,Hybrid,,2024-12-19,1.0,5.0,45000.0,55000.0,True,"['AZURE', 'AWS', 'GOOGLE', 'Qlikview', 'Qliksense', 'PowerBi', 'Talend', 'Informatica', 'Oracle', 'SqlServer', 'PostgreSQL', 'D365', 'AX']","['Data Mining', 'Business Intelligence', 'Web Analytics', 'Cloud Computing', 'Statistical Techniques']",https://www.hellowork.com/fr-fr/emplois/59693926.html,50000.0,['Data Analyst']
Data Analyst - CDI,CABAIA,Paris,75,CDI,Hybrid,Commerce,2024-12-05,3.0,5.0,,,,"['Power BI', 'Looker', 'SQL', 'Python', 'AirByte']","['ETL', 'Data Analysis', 'Dashboards', 'Data Engineering', 'Statistics']",https://www.hellowork.com/fr-fr/emplois/59168708.html,,['Data Analyst']
Consultant Epm,Infotel,Monaco,,CDI,Hybrid,Technology,2024-11-22,7.0,5.0,40000.0,65000.0,True,"['Tagetik', 'SAGE X3', 'Excel', 'SQL']","['EPM', 'Business Intelligence', 'CPM', 'Project Management']",https://www.hellowork.com/fr-fr/emplois/58677264.html,52500.0,['Other']
Data Analyst,HC RESOURCES,Metz,57,CDI,Hybrid,,2024-12-21,1.0,5.0,20000.0,50000.0,True,['Excel'],,https://www.hellowork.com/fr-fr/emplois/59786435.html,35000.0,['Data Analyst']
Data Engineer - Energy & Utilities - Ile-De-France,Sopra Steria,Nanterre,92,CDI,Hybrid,Technology,2024-12-14,3.0,5.0,,,,"['Talend', 'Power BI', 'Java', 'Python', 'PostgreSQL']","['Data Management', 'Big Data', 'ETL', 'Cloud Computing', 'DataOps']",https://www.hellowork.com/fr-fr/emplois/58246183.html,,['Data Engineer']
Consultant AMOA Confirmé,Extia,Lille,59,CDI,Hybrid,Technology,2024-12-02,3.0,5.0,35000.0,45000.0,True,"['SQL', 'Oracle']","['Business Intelligence', 'Datawarehouse']",https://www.hellowork.com/fr-fr/emplois/56559684.html,40000.0,['Other']
Administrateur Sécurité et Système,Thales,Toulouse,31,CDI,Hybrid,Technology,2024-12-22,5.0,5.0,,,,"['Palo Alto', 'Fortinet', 'Forescout', 'CyberArk', 'CITRIX', 'Nessus', 'ManageEngine', 'Trellix', 'TrendMicro', 'ClamAV', 'DELL Avamar/Isilon', 'Harfanglab/Defender for endpoint', 'SIEM', 'log management', 'Threat Intelligence', 'Wsus', 'LINUX Satellite', 'Windows', 'LINUX (RedHat, Ubuntu, CentOS)', 'Mac OS', 'SCADA', 'ITIL (Security oriented)', 'ISO 27001', 'Service Now', 'Confluence (Wiki)', 'Scripting (Powershell, Python, etc.)', 'MS Office']","['Cybersecurity', 'ITIL', 'ISO 27001']",https://www.hellowork.com/fr-fr/emplois/58639959.html,,['Other']
Développeur Système Senior,Altaide,Paris,75,CDI,Hybrid,,2024-12-06,2.0,5.0,45000.0,60000.0,True,"['Wireshark', 'Git']","['CI/CD', 'Big Data', 'Machine Learning', 'Real-Time Processing', 'Cybersecurity']",https://www.hellowork.com/fr-fr/emplois/56730750.html,52500.0,['Other']
Frontend Software Engineer,Numeral,Paris,75,CDI,Hybrid,,2024-12-17,,5.0,,,,"['TypeScript', 'ReactJS', 'Webpack', 'Jest', 'GitLab']","['Frontend Development', 'Microservices', 'TDD', 'Agile', 'CI/CD']",https://www.hellowork.com/fr-fr/emplois/59637439.html,,['Other']
Consultant Expérimenté en Modèles et Gestion des Risques Bancaires,PwC,Neuilly-sur-Seine,92,CDI,Hybrid,Technology,2024-12-16,3.0,5.0,,,,[],"['risk modeling', 'credit risk', 'market risk', 'ALM', 'stress testing']",https://www.hellowork.com/fr-fr/emplois/59516464.html,,['Other']
Tech Lead Digital,WedR,Paris,75,CDI,Hybrid,Technology,2024-12-14,5.0,5.0,,,,"['Spring', 'React', 'Angular', 'Flutter']","['Cloud', 'DEVOPS', 'Data', 'IA', 'Change Management']",https://www.hellowork.com/fr-fr/emplois/58283928.html,,['Other']
Consultant Expérimenté - Change Management & Data Strategy,Micropole,Levallois-Perret,92,CDI,Hybrid,Technology,2024-12-05,3.0,5.0,,,,"['Data', 'Agile', 'Robotic Process Automation', 'Intelligence Artificielle', 'Blockchain']","['Change Management', 'Data Strategy', 'Sustainability', 'Operational Excellence', 'Business & Data Strategy']",https://www.hellowork.com/fr-fr/emplois/59164516.html,,['Other']
Architecte Solution Cloud Senior,Safran,Évry-Courcouronnes,91,CDI,Hybrid,Aerospace,2024-12-06,7.0,5.0,,,,['AWS'],"['Cloud', 'Machine Learning', 'AI', 'Data Analytics', 'IoT']",https://www.hellowork.com/fr-fr/emplois/40749016.html,,['Other']
Manager Data IA & Ml,Niji,Issy-les-Moulineaux,92,CDI,Onsite,Technology,2024-12-21,3.0,5.0,,,,[],"['MLOPS', 'DataOps']",https://www.hellowork.com/fr-fr/emplois/58579067.html,,"['Data Scientist', 'Project Manager (Data)']"
Senior Commodity Analyst Energy,Tereos,Moussy-le-Vieux,77,CDI,Hybrid,Agro-food,2024-11-29,5.0,5.0,,,,"['Python', 'Excel', 'PowerBI', 'Snowflake']",,https://www.hellowork.com/fr-fr/emplois/58903690.html,,['Data Analyst']
Junior Software Engineer,Artefact,Paris,75,CDI,Hybrid,Technology,2024-12-22,,5.0,,,,"['Python', 'SQL', 'Docker', 'Terraform']","['DEVOPS', 'cloud', 'data engineering', 'ML engineering', 'CI/CD']",https://www.hellowork.com/fr-fr/emplois/58611395.html,,['Other']
Assistant Chef de Projet Formation,Nissan,Montigny-le-Bretonneux,78,CDI,Onsite,Industry,2024-12-14,,2.0,22431.0,27500.0,True,"['Excel', 'Access', 'PowerPoint', 'Power BI']",,https://www.hellowork.com/fr-fr/emplois/51882328.html,24965.5,['Other']
Consultant Risk Data Analyst - Data Scientist,Deloitte,Paris,75,CDI,Hybrid,,2024-12-18,,5.0,,,,"['SQL Server', 'PostGreSQL', 'MySQL', 'MongoDB', 'SSIS', 'Talend', 'Informatica', 'Hadoop', 'Spark', 'Hive', 'Cloudera', 'SQL', 'SAS', 'R', 'SPSS', 'Python', 'C#', 'Java', 'QlikView', 'QlikSense', 'Tableau', 'PowerBI', 'D3.js']","['Data analytics', 'Data mining', 'Business intelligence', 'Machine learning', 'Data visualization']",https://www.hellowork.com/fr-fr/emplois/59643157.html,,"['Data Analyst', 'Data Scientist']"
Project Manager Data,NEXTON,Paris,75,CDI,Onsite,Technology,2024-12-12,7.0,5.0,,,,['JIRA'],"['Agile', 'Data Management', 'KPI', 'AI', 'Product Management']",https://www.hellowork.com/fr-fr/emplois/59431316.html,,['Project Manager (Data)']
Ingenieur Etudes et Developpement,Informatis,Reims,51,CDI,Onsite,Technology,2024-12-15,7.0,5.0,,,,"['ERP GénériX', 'SAP Business Object', 'Windows', 'ORACLE', 'SQL Server', 'JBOSS', 'XML', 'SQL', 'XSL', 'JavaScript', 'AJAX', 'HTML', 'J2EE']",,https://www.hellowork.com/fr-fr/emplois/58290219.html,,['Other']
Ingénieur Big Data - Services Financiers,Sopra Steria,Mérignac,33,CDI,Hybrid,Technology,2024-11-29,5.0,5.0,,,,"['Hdfs', 'hive', 'spark', 'oozie', 'Scala', 'HQL', 'Shell', 'GitLab', 'Nexus', 'Maven', 'Jenkins', 'Sonar']","['Big Data', 'Agile', 'Data Lake', 'Automation', 'Cloud']",https://www.hellowork.com/fr-fr/emplois/57619109.html,,['Data Engineer']
Seasoned Software Engineer,Harry Hope,Luxembourg,,CDI,Onsite,,2024-11-26,4.0,2.0,60000.0,70000.0,True,[],,https://www.hellowork.com/fr-fr/emplois/58769590.html,65000.0,['Other']
Opérateur de Production,Saint Gobain,Heyrieux,38,CDI,Onsite,Construction,2024-11-28,,2.0,1900.0,2000.0,False,"['scie', 'plaqueuse', 'commande numérique']",,https://www.hellowork.com/fr-fr/emplois/58872617.html,1950.0,['Other']
Architecte Solutions,WedR,Paris,75,CDI,Hybrid,Technology,2024-12-14,7.0,5.0,,,,[],"['Cloud', 'DEVOPS', 'Data', 'IA', 'Gen IA']",https://www.hellowork.com/fr-fr/emplois/58283881.html,,['Other']
Mécanicien Spécialisé - Manosque,Kiloutou,Manosque,04,CDI,Onsite,,2024-12-14,7.0,2.0,22313.0,26400.0,True,[],,https://www.hellowork.com/fr-fr/emplois/58252111.html,24356.5,['Other']
Senior Data Engineer - Tech Lead,Safran,Vélizy-Villacoublay,78,CDI,Onsite,Aerospace,2024-12-11,7.0,5.0,,,,"['Python', 'Java', 'Scala', 'SQL', 'Apache Spark', 'Airflow']","['ETL', 'Big Data', 'CI/CD', 'Agile', 'Data Architecture']",https://www.hellowork.com/fr-fr/emplois/55628308.html,,['Data Engineer']
Ingénieur Modélisation et Gouvernance de la Donnée - Industrie,Sopra Steria,Toulouse,31,CDI,Hybrid,Technology,2024-12-11,1.0,5.0,,,,[],,https://www.hellowork.com/fr-fr/emplois/59382879.html,,['Data Governance & Quality']
Data Analyst Senior,Extia,Bruxelles,Belgique,CDI,Hybrid,Technology,2024-12-20,5.0,5.0,,,,"['Excel', 'SQL', 'R', 'Python', 'SAS']","['Data Analytics', 'Data Visualization', 'VBA', 'Machine Learning', 'Business Intelligence']",https://www.hellowork.com/fr-fr/emplois/58520683.html,,['Data Analyst']
Senior IT Systems Analyst,Allianz Partners,Minneapolis,95,CDI,Hybrid,,2024-12-21,5.0,3.0,,,,"['C#', 'Microsoft SQL Server', 'SSIS', 'SSRS', 'AWS', 'AZURE']","['EAI', 'ETL', 'SOA', 'Scrum', 'Database Modeling']",https://www.hellowork.com/fr-fr/emplois/59797198.html,,['Other']
Ingénieur Build Soc Spécialisé en Cloud,Free,Labège,31,CDI,Hybrid,Technology,2024-12-20,2.0,5.0,,,,"['Reveelium', 'EDR', 'KANBAN']","['IoT', 'Cybersecurity', 'Machine Learning', 'Cloud', 'Agile']",https://www.hellowork.com/fr-fr/emplois/58481227.html,,[]
Analytics Engineer,aramis Auto,Arcueil,94,CDI,Hybrid,Commerce,2024-11-29,7.0,5.0,47000.0,52000.0,True,"['SQL', 'dbt', 'snowflake', 'airbyte', 'Power BI']",,https://www.hellowork.com/fr-fr/emplois/58904083.html,49500.0,"['Data Analyst', 'Data Engineer']"
Gestionnaire de Connaissance,Informatis,Nogent-sur-Seine,10,CDI,Onsite,Technology,2024-12-17,3.0,5.0,,,,"['Excel', 'SQL']",,https://www.hellowork.com/fr-fr/emplois/57106362.html,,['Other']
SAP Successfactors Consultant- Europe,HR Path,Paris,75,CDI,Hybrid,Technology,2024-12-22,2.0,5.0,,,,"['SAP', 'SAP SuccessFactors', 'Workday', 'Oracle', 'Talentsoft']","['HRIS', 'Payroll', 'Talent Management', 'Business Intelligence', 'Dematerialization']",https://www.hellowork.com/fr-fr/emplois/52235542.html,,['Other']
Ingénieur Sûreté de Fonctionnement,ABMI Groupe,Bordeaux,33,CDI,Hybrid,,2024-12-13,7.0,5.0,45000.0,50000.0,True,"['ATA 22', 'ATA 23', 'ATA 24', 'ATA 26', 'ATA 31']",,https://www.hellowork.com/fr-fr/emplois/59460836.html,47500.0,['Other']
Ingénieur Big Data - Services Financiers,Sopra Steria,Bordeaux,33,CDI,Hybrid,Technology,2024-12-06,5.0,5.0,,,,"['Hdfs', 'hive', 'spark', 'oozie', 'Scala', 'HQL', 'Shell', 'GitLab', 'Nexus', 'Maven', 'Jenkins', 'Sonar']","['Big Data', 'Agile', 'DataLake', 'Cloud', 'IA']",https://www.hellowork.com/fr-fr/emplois/57895935.html,,['Data Engineer']
Chef de Projet Data Référentiel Pim - Mdm,Hermès,Paris,75,CDD,Onsite,Manufacturing,2024-12-16,5.0,5.0,,,,"['PIM', 'MDM', 'Excel']",,https://www.hellowork.com/fr-fr/emplois/58382901.html,,['Project Manager (Data)']
Data Scientist,Amiltone,Lille,59,CDI,Hybrid,Technology,2024-11-26,,5.0,35000.0,45000.0,True,"['HDFS', 'Spark', 'AWS', 'SageMaker', 'DataBricks', 'Git', 'Github', 'CI/CD', 'VSCode', 'Pycharm', 'Terminal']","['Machine Learning', 'Cloud Computing', 'Data Engineering', 'AI Architectures']",https://www.hellowork.com/fr-fr/emplois/56311097.html,40000.0,['Data Scientist']
Contrôleur de Gestion Senior,Onera,Palaiseau,91,CDI,Hybrid,Aerospace,2024-12-01,7.0,5.0,50000.0,60000.0,True,"['Oracle EBS', 'SAP FI/CO', 'Business Object', 'QlikView', 'Excel']",,https://www.hellowork.com/fr-fr/emplois/58996698.html,55000.0,['Other']
Senior Brand Account Manager - 6 Months CDD,Vestiaire Collective,Paris,75,CDI,Hybrid,Commerce,2024-12-21,6.0,5.0,,,,[],,https://www.hellowork.com/fr-fr/emplois/59782249.html,,['Other']
Data Scientist Confirmé,Talan,Paris,75,CDI,Hybrid,Technology,2024-12-10,7.0,5.0,,,,"['Python', 'R', 'RShiny', 'SQL', 'Git', 'Docker', 'Jenkins', 'pySpark', 'Spark', 'NoSQL', 'Dataiku', 'AWS SageMaker', 'Azure ML']","['Data Science', 'Machine Learning', 'Deep Learning', 'Data Management', 'Data Visualization']",https://www.hellowork.com/fr-fr/emplois/53104676.html,,['Data Scientist']
Technicien Prototypage - Alternance Semaine Matin - Apres-Midi,VB Consulting,Bernin,38,CDI,Onsite,,2024-11-27,1.0,2.0,27000.0,32000.0,True,[],,https://www.hellowork.com/fr-fr/emplois/58809500.html,29500.0,['Other']
Architecte IA - Senior Data - IA Générative,Onepoint,Bordeaux,33,CDI,Hybrid,Technology,2024-11-28,,5.0,37500.0,50000.0,True,"['TensorFlow', 'PyTorch', 'MLFlow', 'Docker', 'Kubernetes']","['Deep Learning', 'Machine Learning', 'MLOps', 'CI/CD', 'Generative AI']",https://www.hellowork.com/fr-fr/emplois/57584188.html,43750.0,"['Data Scientist', 'Data Engineer']"
Assistant Comptable,FITECO,Creil,60,CDI,Hybrid,IT,2024-12-18,1.0,2.0,25000.0,27500.0,True,['SAGE'],,https://www.hellowork.com/fr-fr/emplois/59666625.html,26250.0,['Other']
Team Leader Data Ingestion,Canal Plus,Puteaux,92,CDI,Hybrid,Media,2024-12-14,4.0,5.0,,,,"['Apache MapReduce Architecture', 'Scala', 'Spark', 'Python', 'Terraform', 'TFE', 'Terragrunt', 'Gitlab CI/CD', 'Airflow', 'Snowflake']","['Data Governance', 'Data Ingestion', 'Machine Learning', 'DataLake', 'Cloud Computing']",https://www.hellowork.com/fr-fr/emplois/53316170.html,,"['Data Engineer', 'Project Manager (Data)']"
Senior Data Engineer,SNCF Connect & Tech,Nantes,44,CDI,Hybrid,Technology,2024-12-21,7.0,5.0,,,,"['PYTHON', 'SCALA', 'JAVA', 'SPARK', 'AWS']","['Big Data', 'Cloud Computing', 'Continuous Delivery', 'Infra as Code', 'Agile']",https://www.hellowork.com/fr-fr/emplois/53632605.html,,['Data Engineer']
Développeur Python Senior dans le Secteur de la Santé,Effektiv,Lyon,69,CDI,Hybrid,Health,2024-12-11,,2.0,65000.0,90000.0,True,"['Python', 'Machine Learning', 'Git', 'JavaScript', 'Vue.js']","['Machine Learning', 'Deep Learning', 'AI', 'Data Processing', 'Predictive Tools']",https://www.hellowork.com/fr-fr/emplois/59382851.html,77500.0,['Other']
Solution Sales Executive,SAP France,Levallois-Perret,92,CDI,Hybrid,Technology,2024-11-29,4.0,5.0,,,,"['SAP', 'Oracle', 'Microsoft', 'Teradata', 'AWS']","['PaaS', 'Artificial Intelligence', 'Process Automation', 'LCNC', 'Data Management']",https://www.hellowork.com/fr-fr/emplois/58897802.html,,['Other']
Consultant SIRH Paie HR Access,HR Path,Paris,75,CDI,Hybrid,Technology,2024-12-08,,5.0,,,,"['HR Access', 'Excel']",,https://www.hellowork.com/fr-fr/emplois/55535981.html,,['Other']
Senior Financial Analyst,Pierre Fabre,Chine,,CDI,Onsite,Pharmaceuticals,2024-12-12,6.0,5.0,,,,['MS Office'],,https://www.hellowork.com/fr-fr/emplois/59423557.html,,['Other']
Data Engineer - Paris,Sogeti,Issy-les-Moulineaux,92,CDI,Hybrid,Technology,2024-12-20,7.0,3.0,,,,"['Python', 'SQL', 'Hadoop', 'Spark', 'Kafka']","['Data Pipeline', 'ETL', 'Data Warehousing', 'Data Quality', 'Data Governance']",https://www.hellowork.com/fr-fr/emplois/59728187.html,,['Data Engineer']
DevOps Engineer,360Learning,Paris,75,CDI,Remote,Technology,2024-12-16,3.0,5.0,,,,"['Azure Cloud', 'k8s', 'ArgoCD', 'Terraform', 'Ansible', 'Datadog', 'MongoDB', 'JavaScript']","['Infrastructure as Code', 'Containerization', 'Cloud Computing', 'SRE Practices', 'Continuous Improvement']",https://www.hellowork.com/fr-fr/emplois/59551872.html,,['Other']
Ingénieur en Développement Logiciel,Seenovate,Bordeaux,33,CDI,Hybrid,Technology,2024-12-20,5.0,5.0,43000.0,47000.0,True,"['C#', 'Python', 'JavaScript', 'C++', 'Docker', 'Kubernetes', 'Jenkins', 'GitHub', 'GitLab']","['DEVOPS', 'MLOPS']",https://www.hellowork.com/fr-fr/emplois/58536278.html,45000.0,['Other']
Développeur en Intelligence Artificielle - Edition de Logiciels - Ile de France,Sopra Steria,Courbevoie,92,CDI,Hybrid,Technology,2024-12-19,,5.0,,,,"['Python', 'AWS', 'Docker', 'Pandas', 'Scikit-learn', 'SQL']","['AI', 'Data Science', 'Machine Learning', 'Cloud Computing', 'Digital Transformation']",https://www.hellowork.com/fr-fr/emplois/59716637.html,,['Data Scientist']
Lead Data Scientist,Dassault Aviation,Saint-Cloud,92,CDI,Onsite,Aerospace,2024-12-05,7.0,5.0,,,,"['Python', 'SQL', 'Spark', 'MLFlow']","['Data Science', 'Time series', 'NLP']",https://www.hellowork.com/fr-fr/emplois/59184535.html,,['Data Scientist']
Data Engineer Python - Spark - Hadoop Spécialisé en Big Data,Octopus IT,Paris,75,CDI,Hybrid,Technology,2024-12-15,3.0,5.0,50000.0,60000.0,True,"['Python', 'Scala', 'Spark', 'Hadoop', 'HDFS']","['Big Data', 'Machine Learning']",https://www.hellowork.com/fr-fr/emplois/57752220.html,55000.0,['Data Engineer']
Data Ingénieur,Alteca,Dijon,21,CDI,Hybrid,Technology,2024-12-10,2.0,5.0,,,,"['Alteryx', 'Power BI']",,https://www.hellowork.com/fr-fr/emplois/56854261.html,,['Data Engineer']
Développeur Fullstack - IA Generative & R&D,AUSTRAL ENERGIE,Saint-Louis,68,CDI,Hybrid,Energy,2024-12-10,7.0,5.0,,,,"['JavaScript', 'Python', 'React', 'Node.js', 'Next.js', 'React Native', 'Tauri', 'MongoDB', 'TailwindCSS', 'FastAPI', 'LangChain', 'Pinecone', 'Weaviate', 'pgvector']","['IA Générative', 'RAG', 'Multi-agents', 'RAGAS', 'CI/CD']",https://www.hellowork.com/fr-fr/emplois/59325795.html,,['Data Scientist']
Solution Architect - Architecte Solution IA - Infra IA - Big Data,Hewlett Packard Enterprise,Puteaux,92,CDI,Hybrid,Technology,2024-12-05,,5.0,,,,"['NVIDIA', 'Hadoop', 'Kubernetes', 'Python', 'Shell']","['MLOPS', 'Deep Learning', 'Cloud Infrastructure', 'AI Infrastructure', 'Big Data']",https://www.hellowork.com/fr-fr/emplois/57835293.html,,"['Data Engineer', 'Data Scientist']"
Business Analyst Data - Reprise de Données ERP Comptabilité,Reactis Services,Aix-en-Provence,13,CDI,Hybrid,Technology,2024-12-12,7.0,5.0,,,,['SQL'],"['ERP', 'Data Manipulation', 'Data Quality']",https://www.hellowork.com/fr-fr/emplois/56993521.html,,"['Data Analyst', 'Project Manager (Data)']"
Ingénieur Data Java ou Python,Utigroup,Lyon,69,CDI,Hybrid,Technology,2024-11-30,3.0,5.0,45000.0,50000.0,True,"['Python', 'Java', 'SQL', 'Shell', 'Spark']","['Big Data', 'Agility', 'Data Lake', 'Hadoop', 'Data Governance']",https://www.hellowork.com/fr-fr/emplois/50969170.html,47500.0,['Data Engineer']
Research Intern,Mirakl,Paris,75,CDI,Hybrid,Technology,2024-12-22,,5.0,1600.0,1600.0,False,"['Python', 'SQL', 'Tensorflow', 'Keras', 'Pytorch']","['Machine Learning', 'Deep Learning', 'AI', 'Generative AI', 'NLP']",https://www.hellowork.com/fr-fr/emplois/58611616.html,1600.0,['Other']
Lead Data Scientist - Start'Up,Expectra,Paris,75,CDI,Hybrid,Media,2024-12-17,7.0,4.0,55000.0,65000.0,True,"['Airflow', 'Mlflow', 'MongoDB', 'Kubernetes', 'CI/CD']",['MLOPS'],https://www.hellowork.com/fr-fr/emplois/59609053.html,60000.0,['Data Scientist']
Contrôleur de Gestion,Lynx RH,Dijon,21,CDI,Hybrid,,2024-11-24,3.0,5.0,38000.0,50000.0,True,"['Excel', 'ERP', 'logiciels de business intelligence']",,https://www.hellowork.com/fr-fr/emplois/58711626.html,44000.0,['Other']
Assistant Comptable,FITECO,Villemur-sur-Tarn,31,CDI,Hybrid,Technology,2024-12-13,1.0,2.0,25000.0,27500.0,True,['SAGE'],,https://www.hellowork.com/fr-fr/emplois/59478265.html,26250.0,['Other']
Expert Data - IA - Organisme pour les Experts Comptables,Silkhom,Paris,75,CDI,Hybrid,,2024-12-22,5.0,5.0,55000.0,75000.0,True,[],"['DataLake', 'Intelligence Artificielle', 'Data Engineering']",https://www.hellowork.com/fr-fr/emplois/58636554.html,65000.0,"['Data Scientist', 'Data Governance & Quality']"
Leader Technique Data - Informatica Idmc - Dcoe France,Sopra Steria,Aix-en-Provence,13,CDI,Hybrid,Technology,2024-12-05,3.0,5.0,,,,"['Informatica', 'Cloud Data Integration', 'Power Center']","['Data Governance', 'Data Quality', 'Data Architecture', 'ETL', 'DEVOPS']",https://www.hellowork.com/fr-fr/emplois/59163815.html,,"['Data Engineer', 'Project Manager (Data)']"
